time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.38647678574E12,255,54,50,78,1000,1500,191
1.386476786008E12,255,56,46,81,1000,1500,191
1.38647678629E12,255,56,45,77,1000,1500,191
1.386476786556E12,255,56,45,75,1000,1500,191
1.386476786824E12,255,54,44,74,1000,1500,191
1.386476787089E12,255,55,43,78,1000,1500,191
1.386476787365E12,255,53,44,75,1000,1500,191
1.386476787637E12,255,57,44,82,1000,1500,191
1.38647678791E12,255,54,39,74,1000,1500,191
1.38647678818E12,255,56,41,75,1000,1500,191
1.386476788445E12,255,55,42,79,1000,1500,191
1.38647678871E12,255,55,43,75,1000,1500,191
1.38647678898E12,255,56,42,75,1000,1500,191
1.386476789246E12,255,54,33,71,1000,1500,191
1.386476789519E12,255,55,32,79,1000,1500,191
1.386476789787E12,255,55,31,78,1000,1500,191
1.386476790056E12,255,55,35,77,1000,1500,191
1.386476790329E12,255,55,37,77,1000,1500,191
1.386476790595E12,255,55,38,77,1000,1500,191
1.386476790866E12,255,54,38,74,1000,1500,191
1.386476791138E12,255,54,38,81,1000,1500,191
1.38647679141E12,255,57,37,77,1000,1500,191
1.386476791676E12,255,56,37,78,1000,1500,191
1.386476791941E12,255,56,36,75,1000,1500,191
1.386476792207E12,255,55,36,80,1000,1500,191
1.386476792476E12,255,54,37,77,1000,1500,191
1.386476792747E12,255,56,37,71,1000,1500,191
1.386476793021E12,255,56,37,82,1000,1500,191
1.386476793293E12,255,54,37,77,1000,1500,191
1.386476793562E12,255,56,37,75,1000,1500,191
1.386476793827E12,255,54,38,77,1000,1500,191
1.386476794092E12,255,55,37,78,1000,1500,191
1.386476794367E12,255,55,37,73,1000,1500,191
1.386476794632E12,255,55,37,73,1000,1500,191
1.386476794905E12,255,54,37,78,1000,1500,191
1.386476795173E12,255,57,37,79,1000,1500,191
1.386476795438E12,255,55,37,78,1000,1500,191
1.386476795708E12,255,54,37,75,1000,1500,191
1.386476795977E12,255,56,37,76,1000,1500,191
1.386476796242E12,255,56,36,75,1000,1500,191
1.386476796516E12,255,55,36,82,1000,1500,191
1.386476796785E12,255,55,37,81,1000,1500,191
1.386476797054E12,255,55,37,77,1000,1500,191
1.38647679732E12,255,54,37,75,1000,1500,191
1.386476797585E12,255,55,36,76,1000,1500,191
1.38647679785E12,255,55,36,77,1000,1500,191
1.386476798115E12,255,55,37,75,1000,1500,191
1.386476798391E12,255,56,37,73,1000,1500,191
1.386476798665E12,255,55,37,82,1000,1500,191
1.386476798934E12,255,55,38,78,1000,1500,191
1.386476799199E12,255,55,38,76,1000,1500,191
1.386476799468E12,255,55,38,74,1000,1500,191
1.386476799734E12,255,55,38,78,1000,1500,191
1.3864768E12,255,55,38,79,1000,1500,191
1.386476800271E12,255,55,37,70,1000,1500,191
1.386476800544E12,255,55,37,82,1000,1500,191
1.386476800813E12,255,57,36,77,1000,1500,191
1.38647680108E12,255,54,36,77,1000,1500,191
1.386476801345E12,255,55,35,77,1000,1500,191
1.38647680161E12,255,56,35,75,1000,1500,191
1.386476801879E12,255,56,34,71,1000,1500,191
1.386476802155E12,255,55,34,81,1000,1500,191
1.386476802438E12,255,55,35,79,1000,1500,191
1.386476802709E12,255,56,36,79,1000,1500,191
1.386476802975E12,255,56,37,75,1000,1500,191
1.38647680324E12,255,56,37,78,1000,1500,191
1.386476803505E12,255,55,38,75,1000,1500,191
1.38647680377E12,255,54,39,73,1000,1500,191
1.386476804042E12,255,55,43,78,1000,1500,191
1.386476804311E12,255,57,44,80,1000,1500,191
1.386476804578E12,255,54,45,77,1000,1500,191
1.38647680485E12,255,55,42,79,1000,1500,191
1.386476805115E12,255,56,36,78,1000,1500,191
1.38647680538E12,255,54,35,77,1000,1500,191
1.386476805654E12,255,56,36,77,1000,1500,191
1.38647680592E12,255,54,37,73,1000,1500,191
1.386476806188E12,255,55,37,77,1000,1500,191
1.386476806457E12,255,55,36,77,1000,1500,191
1.386476806738E12,255,56,37,67,1000,1500,191
1.386476807004E12,255,57,37,77,1000,1500,191
1.386476807275E12,255,56,36,77,1000,1500,191
1.386476807541E12,255,54,37,74,1000,1500,191
1.386476807813E12,255,55,38,82,1000,1500,191
1.386476808089E12,255,54,28,77,1000,1500,191
1.38647680836E12,255,55,32,76,1000,1500,191
1.386476808626E12,255,55,37,81,1000,1500,191
1.386476808895E12,255,54,15,75,1000,1500,191
1.386476809161E12,255,56,17,74,1000,1500,191
1.386476809426E12,255,55,38,75,1000,1500,191
1.386476809697E12,255,56,38,75,1000,1500,191
1.386476809964E12,255,57,38,81,1000,1500,191
1.386476810232E12,255,54,38,77,1000,1500,191
1.386476810496E12,255,55,38,80,1000,1500,191
1.386476810772E12,255,55,39,78,1000,1500,191
1.386476811038E12,255,54,38,75,1000,1500,191
1.386476811316E12,255,54,30,69,1000,1500,191
1.386476811582E12,255,55,33,85,1000,1500,191
1.386476811856E12,255,56,19,76,1000,1500,191
1.386476812122E12,255,57,17,76,1000,1500,191
1.38647681239E12,255,56,25,75,1000,1500,191
1.386476812655E12,255,55,35,77,1000,1500,191
1.386476812924E12,255,54,34,72,1000,1500,191
1.386476813192E12,255,56,26,79,1000,1500,191
1.386476813469E12,255,59,16,65,1000,1500,191
1.386476813747E12,255,58,19,83,1000,1500,191
1.386476814019E12,194,59,45,82,1000,1500,191
1.386476814293E12,40,57,44,87,1000,1500,191
1.386476814585E12,30,67,27,63,1000,1500,191
1.386476814866E12,27,57,32,88,1000,1500,191
1.386476815146E12,27,63,29,117,1000,1500,191
1.386476815416E12,28,82,21,125,1000,1500,191
1.386476815684E12,27,89,24,138,1000,1500,191
1.386476815953E12,28,97,22,145,1000,1500,191
1.386476816226E12,23,101,24,151,1000,1500,191
1.386476816496E12,25,110,25,160,1000,1500,191
1.386476816771E12,27,110,22,217,1000,1500,191
1.386476817039E12,26,174,23,255,1000,1500,191
1.38647681731E12,22,255,24,89,1000,1500,191
1.38647681758E12,23,195,24,210,1000,1500,191
1.386476817854E12,35,215,23,211,1000,1500,191
1.386476818119E12,255,194,21,187,1000,1500,191
1.386476818386E12,255,175,21,185,1000,1500,191
1.386476818665E12,27,155,21,179,1000,1500,191
1.386476818934E12,255,149,19,144,1000,1500,191
1.386476819202E12,255,133,17,134,1000,1500,191
1.386476819468E12,182,255,19,255,1000,1500,191
1.386476819737E12,28,255,19,255,1000,1500,191
1.38647682E12,163,246,20,255,1000,1500,191
1.386476820266E12,155,255,18,255,1000,1500,191
1.386476820531E12,255,255,19,255,1000,1500,191
1.386476820805E12,24,128,20,255,1000,1500,191
1.386476821073E12,23,164,23,140,1000,1500,191
1.386476821341E12,22,125,20,233,1000,1500,191
1.386476821613E12,26,159,20,168,1000,1500,191
1.386476821888E12,25,163,22,178,1000,1500,191
1.386476822155E12,26,160,20,233,1000,1500,191
1.386476822423E12,31,216,20,255,1000,1500,191
1.386476822694E12,61,255,21,255,1000,1500,191
1.386476822966E12,93,255,20,255,1000,1500,191
1.386476823246E12,22,255,23,127,1000,1500,191
1.386476823514E12,21,255,21,255,1000,1500,191
1.386476823783E12,26,255,22,255,1000,1500,191
1.386476824055E12,28,255,21,255,1000,1500,191
1.386476824334E12,25,255,21,255,1000,1500,191
1.386476824604E12,25,255,22,255,1000,1500,191
1.386476824868E12,26,255,22,255,1000,1500,191
1.386476825133E12,26,255,20,255,1000,1500,191
1.386476825397E12,28,255,20,255,1000,1500,191
1.386476825665E12,28,255,20,255,1000,1500,191
1.38647682593E12,25,255,21,255,1000,1500,191
1.386476826197E12,23,255,22,255,1000,1500,191
1.386476826469E12,28,255,20,255,1000,1500,191
1.386476826743E12,28,255,19,255,1000,1500,191
1.386476827019E12,25,255,21,255,1000,1500,191
1.386476827284E12,24,255,22,255,1000,1500,191
1.38647682755E12,29,255,21,255,1000,1500,191
1.386476827817E12,27,255,19,255,1000,1500,191
1.386476828083E12,25,255,22,255,1000,1500,191
1.386476828354E12,24,255,22,255,1000,1500,191
1.386476828625E12,26,255,21,255,1000,1500,191
1.386476828889E12,28,255,21,255,1000,1500,191
1.386476829155E12,26,255,19,255,1000,1500,191
1.386476829422E12,24,255,23,255,1000,1500,191
1.386476829686E12,24,255,21,255,1000,1500,191
1.386476829957E12,30,255,21,255,1000,1500,191
1.38647683023E12,28,255,19,255,1000,1500,191
1.386476830502E12,27,255,22,255,1000,1500,191
1.386476830771E12,24,255,21,255,1000,1500,191
1.386476831044E12,28,255,21,255,1000,1500,191
1.386476831307E12,29,255,20,255,1000,1500,191
1.386476831573E12,28,255,20,255,1000,1500,191
1.386476831845E12,24,255,24,255,1000,1500,191
1.386476832113E12,23,255,21,255,1000,1500,191
1.386476832651E12,23,255,20,255,1000,1500,191
1.386476832927E12,27,255,20,255,1000,1500,191
1.386476833193E12,24,255,23,255,1000,1500,191
1.386476833459E12,24,255,22,255,1000,1500,191
1.38647683374E12,32,255,21,255,1000,1500,191
1.386476834006E12,28,255,21,255,1000,1500,191
1.386476834281E12,23,255,23,255,1000,1500,191
1.386476834546E12,24,255,21,255,1000,1500,191
1.386476834816E12,32,255,21,255,1000,1500,191
1.386476835094E12,29,255,18,255,1000,1500,191
1.386476835362E12,29,255,20,255,1000,1500,191
1.386476835628E12,24,255,21,255,1000,1500,191
1.386476835903E12,29,255,20,255,1000,1500,191
1.38647683617E12,32,255,20,255,1000,1500,191
1.386476836445E12,24,255,22,255,1000,1500,191
1.386476836718E12,24,255,23,255,1000,1500,191
