time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386476998568E12,45,58,74,130,1490,1500,191
1.386476998833E12,45,58,74,131,1490,1500,191
1.386476999101E12,45,58,76,126,1490,1500,191
1.386476999366E12,45,59,76,125,1490,1500,191
1.386476999631E12,46,59,76,130,1490,1500,191
1.386476999896E12,45,58,74,122,1490,1500,191
1.386477000164E12,45,58,75,125,1490,1500,191
1.386477000434E12,45,59,75,130,1490,1500,191
1.386477000699E12,45,58,75,128,1490,1500,191
1.386477000964E12,47,58,75,136,1490,1500,191
1.38647700123E12,45,57,76,131,1490,1500,191
1.386477001502E12,45,57,76,134,1490,1500,191
1.386477001769E12,46,57,73,130,1490,1500,191
1.386477002038E12,46,57,75,124,1490,1500,191
1.386477002306E12,46,56,75,125,1490,1500,191
1.386477002571E12,45,57,74,128,1490,1500,191
1.386477002836E12,45,57,73,129,1490,1500,191
1.386477003105E12,46,58,74,126,1490,1500,191
1.386477003371E12,47,58,73,125,1490,1500,191
1.386477003636E12,45,59,75,127,1490,1500,191
1.386477003901E12,46,59,76,127,1490,1500,191
1.386477004167E12,45,59,76,127,1490,1500,191
1.386477004433E12,46,60,76,129,1490,1500,191
1.386477004698E12,46,59,75,125,1490,1500,191
1.386477004966E12,46,58,73,129,1490,1500,191
1.386477005235E12,45,60,73,127,1490,1500,191
1.386477005501E12,45,60,73,127,1490,1500,191
1.386477005766E12,45,53,75,126,1490,1500,191
1.386477006036E12,45,43,76,129,1490,1500,191
1.386477006301E12,45,43,75,130,1490,1500,191
1.386477006566E12,46,43,76,130,1490,1500,191
1.386477006836E12,46,43,75,130,1490,1500,191
1.386477007101E12,48,43,75,124,1490,1500,191
1.386477007366E12,47,43,75,134,1490,1500,191
1.386477007631E12,47,43,75,127,1490,1500,191
1.386477007896E12,48,44,75,125,1490,1500,191
1.386477008161E12,47,49,74,128,1490,1500,191
1.386477008428E12,46,52,75,131,1490,1500,191
1.386477008694E12,44,60,71,131,1490,1500,191
1.38647700896E12,44,124,73,132,1490,1500,191
1.386477009226E12,45,125,74,133,1490,1500,191
1.386477009499E12,45,124,73,130,1490,1500,191
1.386477009767E12,47,121,76,126,1490,1500,191
1.38647701005E12,61,121,75,126,1490,1500,191
1.386477010318E12,48,124,76,130,1490,1500,191
1.386477010587E12,47,121,75,129,1490,1500,191
1.38647701086E12,49,121,76,125,1490,1500,191
1.38647701113E12,52,119,74,128,1490,1500,191
1.386477011407E12,50,103,75,127,1490,1500,191
1.386477011684E12,49,64,75,130,1490,1500,191
1.386477011957E12,50,53,75,129,1490,1500,191
1.386477012222E12,50,63,76,127,1490,1500,191
1.386477012489E12,50,83,75,127,1490,1500,191
1.386477012755E12,47,100,76,128,1490,1500,191
1.386477013027E12,47,116,74,130,1490,1500,191
1.386477013294E12,47,129,73,130,1490,1500,191
1.386477013572E12,48,89,74,126,1490,1500,191
1.386477013841E12,50,117,75,127,1490,1500,191
1.386477014116E12,52,121,75,133,1490,1500,191
1.386477014384E12,50,128,76,125,1490,1500,191
1.386477014654E12,49,124,76,130,1490,1500,191
1.386477014924E12,49,125,75,128,1490,1500,191
1.386477015196E12,49,125,75,130,1490,1500,191
1.386477015462E12,50,125,76,121,1490,1500,191
1.386477015732E12,55,125,76,126,1490,1500,191
1.386477016002E12,50,114,75,126,1490,1500,191
1.386477016281E12,49,99,75,132,1490,1500,191
1.386477016554E12,48,100,75,129,1490,1500,191
1.386477016817E12,48,100,75,131,1490,1500,191
1.386477017082E12,48,100,74,130,1490,1500,191
1.386477017351E12,48,103,75,125,1490,1500,191
1.386477017629E12,51,100,75,130,1490,1500,191
1.3864770179E12,48,96,75,130,1490,1500,191
1.386477018174E12,47,118,76,127,1490,1500,191
1.386477018446E12,48,119,76,125,1490,1500,191
1.38647701872E12,50,131,75,129,1490,1500,191
1.386477018985E12,50,121,75,129,1490,1500,191
1.386477019262E12,55,118,76,132,1490,1500,191
1.38647701954E12,54,121,75,128,1490,1500,191
1.386477019809E12,53,116,75,127,1490,1500,191
