time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386541839438E12,88,86,104,89,1500,1300,191
1.386541839718E12,255,89,112,92,1500,1300,191
1.386541840018E12,255,92,95,95,1250,1300,191
1.386541840296E12,152,86,111,99,1500,1300,191
1.386541840576E12,255,89,136,92,1500,1300,191
1.38654184085E12,255,88,252,98,1500,1300,191
1.386541841401E12,255,92,222,97,1500,1300,191
1.38654184168E12,255,90,245,96,1500,1300,191
1.386541841959E12,255,91,255,101,1500,1300,191
1.386541842234E12,255,95,247,98,1500,1300,191
1.386541842509E12,255,95,255,100,1500,1300,191
1.386541842781E12,255,93,224,106,1500,1300,191
1.386541843064E12,255,255,246,103,1500,1300,191
1.386541843345E12,90,168,255,255,1500,1300,191
1.386541843631E12,89,217,88,193,1500,1300,191
1.386541843911E12,88,255,90,196,1500,1300,191
1.386541844188E12,86,148,88,204,1500,1300,191
1.386541844458E12,85,170,88,255,1500,1300,191
1.386541844731E12,84,175,82,64,1500,1300,191
1.386541844999E12,81,175,85,199,1500,1300,191
1.386541845269E12,79,188,82,196,1500,1300,191
1.386541845545E12,78,128,82,209,1500,1300,191
1.386541845826E12,78,103,79,193,1500,1300,191
1.386541846102E12,78,110,80,106,1500,1300,191
1.386541846651E12,75,109,77,121,1500,1300,191
1.386541846922E12,73,114,78,118,1500,1300,191
1.386541847215E12,75,116,76,130,1500,1300,191
1.386541847494E12,72,117,80,121,1500,1300,191
1.386541847773E12,70,116,75,120,1500,1300,191
1.386541848047E12,71,113,75,129,1500,1300,191
1.386541848321E12,69,118,73,130,1500,1300,191
1.386541848596E12,68,119,72,131,1500,1300,191
1.386541848888E12,67,125,72,133,1250,1300,191
1.386541849162E12,64,130,70,125,1500,1300,191
1.386541849442E12,64,124,67,136,1500,1300,191
1.386541849722E12,61,127,65,142,1500,1300,191
1.386541850001E12,61,128,62,140,1250,1300,191
1.386541850562E12,59,128,62,136,1500,1300,191
1.386541850844E12,60,128,61,139,1500,1300,191
1.386541851112E12,58,125,61,139,1500,1300,191
1.386541851385E12,58,125,61,150,1500,1300,191
1.386541851657E12,57,132,59,135,1500,1300,191
1.386541851927E12,56,124,59,141,1500,1300,191
1.386541852228E12,54,129,56,139,1500,1300,191
1.386541852775E12,58,134,58,140,1500,1300,191
1.386541853052E12,59,130,58,146,1500,1300,191
1.386541853327E12,57,125,56,140,1500,1300,191
1.386541853595E12,58,132,58,139,1500,1300,191
1.386541853877E12,57,243,57,145,1500,1300,191
1.386541854146E12,57,188,58,251,1500,1300,191
1.386541854413E12,56,183,58,205,1500,1300,191
1.386541854681E12,56,182,58,186,1500,1300,191
1.386541854954E12,56,211,56,197,1500,1300,191
1.386541855229E12,55,241,57,235,1500,1300,191
1.386541855505E12,55,224,57,255,1500,1300,191
1.386541855774E12,55,221,57,126,1500,1300,191
1.386541856045E12,55,255,57,98,1500,1300,191
1.386541856316E12,55,102,56,248,1500,1300,191
1.386541856584E12,55,131,57,196,1500,1300,191
1.386541856852E12,54,133,56,144,1500,1300,191
1.386541857121E12,54,130,56,140,1500,1300,191
1.386541857386E12,54,128,56,140,1500,1300,191
1.386541857662E12,54,128,56,155,1500,1300,191
1.386541857933E12,54,124,56,166,1500,1300,191
1.386541858203E12,54,140,55,139,1500,1300,191
1.386541858474E12,54,143,53,147,1500,1300,191
1.38654185875E12,53,139,55,146,1500,1300,191
1.386541859018E12,53,129,55,149,1500,1300,191
1.386541859282E12,53,128,54,147,1500,1300,191
1.386541859549E12,52,132,53,146,1500,1300,191
1.386541859824E12,52,130,54,155,1500,1300,191
1.386541860092E12,51,128,53,148,1500,1300,191
1.38654186036E12,52,130,53,155,1500,1300,191
1.386541860643E12,51,134,54,143,1500,1300,191
1.386541860931E12,51,140,52,151,1750,1300,191
1.386541861235E12,246,134,53,163,2000,1300,191
1.386541861501E12,255,139,55,150,2000,1300,191
1.386541861771E12,255,143,83,151,2000,1300,191
1.386541862035E12,255,215,77,255,2000,1300,191
1.386541862296E12,255,255,128,255,2000,1300,191
1.386541862559E12,255,255,136,255,2000,1300,191
1.386541862825E12,255,255,147,255,2000,1300,191
1.38654186309E12,255,255,144,255,2000,1300,191
1.386541863354E12,255,255,156,255,2000,1300,191
1.386541863629E12,255,33,162,255,2000,1300,191
1.386541863908E12,255,19,161,38,2000,1300,191
1.386541864179E12,221,15,160,29,2000,1300,191
1.38654186445E12,170,15,157,21,2000,1300,191
1.386541864717E12,170,15,162,18,2000,1300,191
1.386541864992E12,133,15,163,17,2000,1300,191
1.386541865258E12,150,16,162,18,2000,1300,191
1.386541865532E12,135,24,161,22,1750,1300,191
1.386541865804E12,130,36,161,29,1500,1300,191
1.386541866071E12,148,43,156,37,1500,1300,191
1.386541866345E12,133,96,150,42,1500,1300,191
1.386541866615E12,134,113,146,114,1500,1300,191
1.386541866888E12,110,100,137,112,1500,1300,191
1.386541867164E12,255,100,134,255,1500,1300,191
1.386541867437E12,255,117,255,255,1500,1300,191
1.386541867705E12,255,121,95,154,1500,1300,191
1.386541867983E12,255,134,220,110,1250,1300,191
1.386541868262E12,255,63,218,132,1250,1300,191
1.386541868548E12,255,104,193,130,1250,1300,191
1.386541868831E12,97,99,208,103,1250,1300,191
1.386541869096E12,91,98,132,104,1500,1300,191
1.386541869373E12,94,94,92,104,1500,1300,191
1.38654186964E12,91,96,94,107,1500,1300,191
1.386541869905E12,90,100,90,105,1500,1300,191
1.386541870174E12,89,99,89,108,1500,1300,191
1.386541870446E12,88,103,90,106,1500,1300,191
1.386541870721E12,85,103,87,110,1500,1300,191
1.386541870988E12,86,106,88,108,1500,1300,191
1.386541871258E12,83,106,85,114,1500,1300,191
1.386541871527E12,78,110,83,118,1750,1300,191
1.386541871822E12,77,183,82,130,2000,1300,191
1.386541872117E12,85,255,76,148,2000,1300,191
1.3865418724E12,107,170,63,141,2000,1300,191
1.386541872677E12,107,255,80,255,2000,1300,191
1.386541872953E12,115,255,100,255,2000,1300,191
1.386541873234E12,114,110,120,255,2000,1300,191
1.386541873511E12,106,106,125,134,2000,1300,191
1.386541873787E12,100,77,133,118,2000,1300,191
1.386541874065E12,103,57,136,89,2000,1300,191
